Date,Time,RSSI(dB),RxBt(V),RPM(rpm),FET(@C),Amps(A),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-05,12:18:00.170,80,8.1,2321,69,126.9,2572,20.01,-78,-437,-686,-12,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:00.670,63,8.0,2343,69,117.0,2593,20.04,-118,-536,-510,23,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:01.170,72,8.0,2513,69,72.0,2610,20.52,-67,-408,-131,-4,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:01.670,77,8.0,2650,70,33.7,2619,21.01,-173,-522,47,27,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:02.170,66,8.0,2671,69,22.7,2624,21.30,-780,-369,787,-107,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:02.670,69,8.1,2710,69,11.8,2629,21.41,-785,0,-785,0,749,-205,558,-879,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:03.170,81,8.1,2531,68,61.2,2639,20.83,-855,362,-251,-507,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:03.670,73,8.0,2553,68,33.2,2648,21.14,-1024,-169,309,-2,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:04.170,70,8.0,2526,68,47.5,2654,21.03,-1024,-76,-67,493,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:04.670,63,8.0,2253,67,153.2,2669,19.85,-1024,-34,-1024,-6,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:05.170,75,8.1,2652,67,51.3,2684,21.01,-1024,0,725,-88,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:05.670,70,8.1,2472,67,101.2,2696,20.41,-1024,-55,1024,-1,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:06.170,76,8.1,2330,67,124.0,2716,20.10,-1022,-44,1024,295,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:06.670,72,8.0,2632,68,49.2,2730,21.07,-822,124,-45,-311,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:07.170,68,8.0,2633,68,34.0,2735,21.13,-471,-167,272,-13,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:07.670,79,8.0,2560,68,53.3,2743,20.75,36,-25,1024,-43,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:08.170,71,8.0,2345,67,124.6,2762,20.09,101,-210,1024,-47,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:08.680,73,8.0,2503,68,77.3,2776,20.60,-38,-380,880,-6,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:09.180,71,8.0,2449,67,89.2,2787,20.50,18,2,-482,-77,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:09.680,68,8.0,2450,67,86.6,2802,20.53,-1,331,-628,-90,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:10.180,69,8.0,2343,67,115.8,2820,20.15,-3,279,-705,-1,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:10.680,67,8.0,2369,68,105.9,2839,20.15,-18,267,-681,-1,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:11.180,67,8.0,2356,68,110.0,2858,20.13,-25,24,-705,101,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:11.680,69,8.0,2534,69,76.4,2872,20.42,-79,-301,-372,-48,749,-205,557,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:12.180,76,8.0,2753,69,4.0,2873,21.41,-124,44,398,-110,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:12.680,70,8.0,2477,68,84.6,2879,20.62,-884,-63,78,815,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:13.180,71,8.0,2363,68,93.9,2893,20.46,-79,-234,-1024,5,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:13.680,80,8.0,2191,68,162.5,2920,19.58,4,-115,-1024,83,749,-205,557,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:14.180,75,8.0,2262,69,142.4,2944,19.74,-759,0,-1024,-8,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:14.680,74,8.0,2255,70,136.5,2958,19.72,-249,2,-916,-140,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:15.180,61,8.0,2315,71,117.0,2978,20.02,-1,271,-1008,-91,749,-205,557,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:15.680,74,8.0,2057,72,171.9,3002,19.27,-1,400,-1024,-2,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:16.180,68,8.0,2036,74,194.4,3035,18.85,-41,293,-777,0,749,-205,557,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:16.680,70,8.0,2201,76,140.6,3062,19.39,-23,287,-791,2,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:17.180,71,8.0,2276,77,127.2,3085,19.56,-30,-116,-753,200,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:17.680,73,8.0,2687,78,19.4,3099,20.84,-31,-240,-522,29,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:18.180,71,8.0,2722,78,4.5,3100,21.18,-201,-6,-14,0,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:18.680,72,8.0,2701,78,3.7,3100,21.27,-1022,458,922,333,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:19.190,83,8.0,2520,77,64.1,3110,20.58,-233,-25,-56,0,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:19.690,78,8.0,2454,76,88.4,3119,20.25,-5,-79,77,-81,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:20.190,72,8.0,2548,75,25.9,3127,21.09,1,-76,-81,0,749,-205,558,-878,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:20.690,79,8.0,2518,75,38.4,3132,21.06,-42,-287,-215,2,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:21.190,81,8.1,2506,74,40.2,3139,21.07,-138,-291,-166,-7,748,-205,557,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:21.690,74,8.1,2372,73,84.9,3145,20.74,-1024,281,-212,-795,749,-205,558,-879,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:22.190,79,8.0,2529,73,48.3,3162,20.73,-419,-219,-216,-68,749,-205,558,-879,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:22.690,75,8.0,2555,73,24.1,3168,21.19,-698,-367,354,-70,749,-205,558,-878,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:23.190,77,8.0,2425,72,93.6,3176,20.53,-545,266,57,963,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:23.690,80,8.0,2466,72,90.4,3189,20.41,-142,-21,68,-31,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:24.190,81,8.0,2535,72,30.2,3197,21.11,-19,-386,-172,40,749,-205,557,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:24.690,84,8.0,2524,71,31.7,3203,21.11,-71,-263,-144,48,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:25.190,74,8.0,2334,71,108.5,3210,20.41,-1024,244,-69,-665,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:25.690,82,8.0,2546,70,29.1,3223,21.15,-297,-151,-62,-1,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:26.190,78,8.0,2548,70,31.1,3230,21.16,-2,-264,-48,57,749,-205,557,-879,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:26.690,76,8.0,2380,70,79.3,3239,20.43,-996,421,379,268,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:27.190,82,8.1,2427,70,82.8,3252,20.54,-106,3,887,-3,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:27.690,79,8.1,2525,69,28.8,3263,21.06,-64,-291,-117,106,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:28.190,79,8.1,2521,69,44.0,3269,20.96,-1015,-571,-597,-525,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:28.690,76,8.0,2478,69,88.4,3285,20.78,-774,2,57,344,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:29.190,80,8.0,2548,69,31.7,3292,21.09,-2,-217,35,-2,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:29.690,81,8.0,2526,69,27.9,3297,20.34,-1024,163,455,-530,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:30.190,82,8.0,2472,69,65.3,3312,20.53,-213,-205,-1,31,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:30.690,83,8.0,2519,69,70.8,3324,20.49,-21,-495,-78,0,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:31.190,78,8.0,2292,69,132.7,3338,20.16,-1024,600,112,4,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:31.690,76,8.0,2547,69,56.8,3350,20.75,-148,-585,21,130,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:32.190,83,8.0,2388,69,99.7,3362,20.37,-1024,10,200,1024,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:32.690,82,8.0,2436,69,87.8,3374,20.43,-65,-784,68,-48,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:33.190,76,8.0,2341,69,132.2,3394,19.88,-8,413,-876,-6,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:33.690,84,8.0,2457,69,107.6,3414,20.02,4,-702,337,111,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:34.190,81,7.9,2434,70,97.7,3426,20.06,-28,-1024,150,219,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:34.690,75,8.0,2189,71,152.9,3452,19.72,-89,-471,-256,-29,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:35.190,85,8.0,2337,71,112.6,3470,19.76,-1024,176,199,847,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:35.690,77,8.0,2458,72,84.6,3483,20.25,-1024,287,779,102,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:36.190,75,8.0,2379,72,114.9,3490,20.00,-188,-762,84,21,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:36.690,73,8.0,2400,72,120.5,3507,19.87,1,-53,65,-2,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:37.190,76,8.0,2561,72,41.0,3517,20.75,-580,-586,-917,-590,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:37.690,80,8.0,2455,72,91.6,3531,20.22,-806,-50,97,612,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:38.190,75,8.0,2301,72,122.8,3542,19.94,0,-478,862,10,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:38.690,77,8.0,2419,72,85.7,3561,20.07,0,741,972,-65,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:39.190,74,8.0,2432,72,72.9,3577,20.22,-112,-116,-217,-2,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:39.700,77,8.0,2423,72,73.5,3592,20.43,-1,-268,-786,-1,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:40.210,77,8.0,2339,72,109.4,3608,20.21,0,619,324,-32,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:40.710,70,8.0,2393,73,120.2,3625,19.77,-1024,81,-79,1,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:41.220,83,8.0,2357,73,88.4,3637,20.21,-693,-110,-865,18,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:41.720,79,8.0,2382,73,98.9,3652,20.04,-511,777,116,-588,748,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:42.220,82,8.0,2521,73,62.1,3669,20.38,-1,243,157,79,749,-205,558,-879,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:18:42.720,81,8.0,2558,73,30.0,3676,20.83,-1,-42,185,2,748,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:43.220,80,8.0,2520,73,23.2,3680,20.94,-18,13,328,0,749,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:43.720,74,8.1,2414,72,40.2,3683,21.02,-431,-168,139,75,749,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:44.230,73,8.0,2387,72,14.2,3688,21.05,-123,-96,267,9,748,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:44.730,73,8.0,2333,71,19.4,3691,21.14,-68,-231,108,0,749,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:45.230,75,8.0,2334,71,13.3,3695,21.21,-252,16,291,-1,748,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:45.730,80,8.1,2283,70,17.1,3697,21.23,-318,127,148,39,749,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:46.230,81,8.1,2248,70,16.2,3700,21.24,-218,59,238,1,749,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:18:46.740,85,8.1,2206,69,15.9,3703,21.30,-148,-97,256,-2,749,-205,558,-879,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:48.540,79,8.1,0,26,0.0,0,24.83,3,2,-276,-1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:49.040,71,8.1,0,26,0.0,0,24.83,0,2,-128,-1,811,-205,-12,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:49.550,68,8.1,0,26,0.0,0,24.83,1,2,-129,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:50.060,88,8.1,134,26,0.0,0,24.83,1,2,-128,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:50.570,85,8.1,196,26,0.0,0,24.83,0,2,-167,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:51.080,90,8.1,227,26,0.0,0,24.83,1,2,-167,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:51.590,94,8.1,254,26,0.0,0,24.83,1,2,-167,-1,811,-205,-12,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:53.800,82,8.1,437,27,0.0,0,24.78,0,2,-151,-1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:54.310,88,8.1,478,28,0.0,0,24.72,0,2,-78,-1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:54.820,89,8.1,525,28,0.0,0,24.72,0,2,-64,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:55.330,83,8.1,570,29,0.0,0,24.74,0,2,-108,-1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:55.840,85,8.1,606,29,0.0,0,24.72,0,3,-141,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:56.350,87,8.1,648,30,1.3,0,24.71,0,17,-142,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:56.870,88,8.1,690,30,0.0,0,24.68,0,4,-144,0,811,-205,-11,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:57.380,87,8.1,722,31,0.7,0,24.68,1,23,-145,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:57.890,87,8.1,746,31,3.1,1,24.65,0,51,-142,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:58.400,87,8.1,795,31,2.8,1,24.65,0,32,-144,12,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:58.910,89,8.1,821,32,2.5,2,24.63,0,11,-124,0,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:59.420,84,8.1,859,32,5.1,3,24.61,1,-10,-105,0,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:01:59.930,88,8.1,893,33,3.1,3,24.63,1,8,-96,0,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:00.440,87,8.1,929,33,3.1,4,24.58,1,21,-78,-1,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:00.950,90,8.1,967,33,7.5,5,24.58,1,25,4,0,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:01.460,86,8.1,994,34,7.8,6,24.58,0,5,-7,4,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:01.970,88,8.1,1101,34,10.7,7,24.50,1,13,-3,4,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:02.480,89,8.1,1217,34,13.3,9,24.43,1,0,2,0,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:03.000,89,8.1,1317,35,17.7,12,24.39,1,28,62,18,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:03.510,86,8.1,1440,35,15.9,15,24.38,0,5,138,1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:04.030,90,8.1,1546,36,18.9,18,24.29,0,38,244,45,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:04.540,86,8.1,1645,36,18.6,22,24.16,-65,6,378,29,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:05.060,89,8.1,1772,37,22.4,26,24.19,-337,17,499,0,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:05.580,86,8.1,1855,37,27.3,30,24.12,-128,77,305,15,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:06.090,87,8.1,1963,38,22.9,34,24.13,-12,2,350,13,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:06.610,85,8.1,2027,38,20.6,37,24.17,-2,2,432,-19,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:07.120,87,8.1,2023,38,22.4,41,24.19,-12,14,361,-16,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:07.640,85,8.1,2014,38,17.4,44,24.18,-2,2,380,-67,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:08.160,87,8.1,2022,38,16.5,47,24.14,0,-1,378,-3,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:08.670,89,8.1,1996,38,23.2,50,24.19,-35,27,359,-1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:09.190,83,8.1,2019,38,15.9,53,24.17,-81,3,339,-67,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:09.720,79,8.1,2009,38,15.9,56,24.14,0,-2,376,5,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:10.230,88,8.1,1993,38,17.4,58,24.15,0,2,332,-61,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:10.750,88,8.1,1976,38,16.8,63,24.14,0,2,458,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:11.260,86,8.0,1801,38,56.5,69,23.54,0,49,304,16,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:11.780,82,8.0,2026,39,22.7,73,24.00,0,1,183,0,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:12.300,78,8.0,2085,39,19.1,76,24.08,0,2,367,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:12.820,81,8.1,2065,39,15.6,79,24.08,0,-33,319,-1,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:13.340,79,8.1,2063,39,16.5,82,24.14,0,-45,374,-32,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:13.850,75,8.1,2015,39,15.6,85,24.12,0,1,455,-95,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:14.370,80,8.1,1980,39,18.3,88,24.05,-3,48,442,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:14.890,82,8.1,1971,39,18.6,91,24.04,0,42,316,32,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:15.410,82,8.1,2000,39,16.5,94,24.06,0,19,397,5,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:15.920,85,8.1,2004,39,20.3,97,24.09,1,33,367,-30,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,14:02:16.440,83,8.1,2002,40,18.6,100,24.06,0,-27,396,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
