Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-06,12:31:29.440,89,8.0,1788,-1,-1,423,-3,1021,204,-22,0,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.9
2019-12-06,12:31:29.940,92,8.0,1776,-1,17,449,0,1021,204,-21,-1,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.9
2019-12-06,12:31:30.440,89,8.0,1806,-1,5,383,0,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:30.940,81,8.0,1856,-1,18,426,4,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:31.440,90,8.0,1866,-1,1,412,3,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:31.940,88,8.0,1881,-1,5,401,42,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:32.440,85,8.0,1887,-1,-1,388,5,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:32.940,86,8.0,1877,0,34,401,6,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:33.440,88,8.0,1817,-2,-30,1024,7,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:33.940,92,8.0,1576,-1,-1,1024,59,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:34.440,83,7.9,1610,0,93,1024,459,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:34.940,81,7.9,1564,0,107,804,572,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:35.440,77,7.9,1628,-350,6,339,419,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:35.940,80,7.9,1856,-288,-623,236,103,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:36.440,76,7.9,1916,-88,-236,37,-176,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:36.940,72,7.9,2130,-557,237,467,38,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:37.440,79,7.9,2016,-138,-26,379,444,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:37.940,81,7.9,1940,-79,-248,342,128,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:38.450,75,7.9,2037,-10,-190,-70,237,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:38.950,81,7.9,2022,-121,-148,24,49,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:39.450,84,7.9,1985,-924,450,-174,-35,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:39.950,84,7.9,1905,-183,-339,11,6,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:40.450,78,7.9,1781,-432,231,141,914,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:40.950,86,7.9,1808,-885,534,-294,-806,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:41.450,81,7.9,1797,-694,-194,87,-110,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:41.950,79,7.9,1736,-268,-463,3,445,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:42.450,87,7.9,1746,-825,188,-59,526,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:42.950,84,7.9,1799,-498,-126,-391,805,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:43.450,82,7.9,1725,-2,863,886,-133,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:43.950,78,7.9,1794,-538,99,566,1024,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:44.450,85,7.9,1817,-48,-372,-120,3,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:44.950,81,7.9,1864,-852,-80,-389,-886,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:45.450,84,7.9,1796,-148,161,526,920,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:45.950,83,7.9,1783,-318,-708,-89,630,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:46.450,82,7.9,1775,-837,649,-337,-847,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:46.950,85,7.9,1835,-1007,-550,575,-60,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:47.450,80,7.9,1849,-1020,-178,169,492,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:47.950,83,7.9,1954,-1024,228,-211,307,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:48.450,81,7.9,1886,-1024,488,98,491,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:48.950,83,7.9,1978,-1024,559,414,-313,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:49.450,86,7.9,1975,-1024,823,409,-130,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:49.950,83,7.9,1898,-1024,154,-326,-899,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:50.450,88,7.9,1809,-1024,437,-138,-863,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:50.950,81,7.9,1993,-1024,-362,368,-321,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:51.450,77,7.9,1989,-1024,-561,526,-152,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:51.950,72,7.9,1904,-1024,-314,94,524,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:52.450,79,7.9,1818,-1024,1,77,567,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:52.950,77,7.9,1916,-1,389,371,-283,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:53.450,90,7.9,1879,1,338,403,225,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:53.950,78,7.9,1856,-56,6,439,653,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:54.450,81,7.9,1859,-820,-985,-365,221,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:54.950,84,7.9,1842,-597,133,-482,346,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:55.450,85,7.9,1829,-858,532,698,472,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:55.950,87,7.9,1773,-18,-285,95,138,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:56.450,80,7.9,1872,-179,891,70,-458,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:56.950,87,7.9,1748,-1,-894,723,307,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:57.450,86,7.9,1738,-14,400,576,-209,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:57.950,87,7.9,1735,-12,56,-469,7,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:58.450,84,7.9,1721,-1,-330,756,1,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:58.950,82,7.9,1732,-88,982,-294,-160,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:59.450,87,7.9,1788,-124,914,-141,-125,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:31:59.950,86,7.9,1774,-176,839,-530,-7,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:00.450,84,7.9,1764,-83,615,-453,-79,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:00.950,89,7.9,1757,-30,-80,-559,147,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:01.450,90,7.9,1734,2,-445,-421,1,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:01.950,88,7.9,1800,41,-1005,-246,363,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:02.450,85,7.9,1750,18,-947,465,192,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:02.950,85,7.8,1763,-3,-881,606,52,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:03.450,86,7.8,1899,-754,-177,64,500,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:03.950,85,7.8,1937,-2,-633,194,-9,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:04.450,82,7.8,1766,-780,259,710,1024,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:04.950,86,7.9,1670,-1,-236,866,5,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:05.450,86,7.9,1816,5,-463,-97,105,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:05.950,87,7.9,1883,-1024,122,-73,-1024,1021,204,-22,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:06.450,81,7.9,1882,-137,-182,138,142,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:06.950,83,7.9,1948,-613,-300,959,-3,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:07.450,78,7.9,1882,-790,156,694,974,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:07.950,83,7.9,1805,-4,-305,87,-49,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:08.450,85,7.9,1939,-35,-403,-166,-3,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:08.950,91,7.9,1893,-953,180,220,-599,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:09.460,90,7.9,1936,1,-55,212,659,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:09.970,80,7.9,1825,-251,9,412,1024,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:10.470,88,7.9,1862,-24,-848,72,-160,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:10.970,76,7.9,1803,-815,-986,-188,-119,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:11.470,85,7.9,1894,-525,271,222,969,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:11.970,86,7.9,1742,-330,-39,548,1024,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:12.470,89,7.9,1692,-19,-107,163,-78,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:12.970,79,7.9,1881,-86,-443,-39,-1,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:13.470,80,7.9,1861,-1,-1024,-261,165,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:13.970,86,7.9,1837,-2,-659,140,121,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:14.470,84,7.9,1788,-1,378,-281,-1,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:14.970,75,7.9,1597,-813,-5,378,-83,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:15.470,86,7.9,1804,-725,165,21,984,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:15.970,81,7.9,1766,-387,-721,-640,-68,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:16.470,83,7.9,1796,-845,228,53,699,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:16.970,82,7.9,1872,-894,-38,827,-659,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:17.470,84,7.9,1764,-440,-407,139,468,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:17.970,81,7.9,1805,-979,358,-6,367,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:18.470,84,7.9,1856,-95,-77,-397,617,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:18.970,79,7.9,1766,-8,2,717,828,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:19.470,83,7.9,1735,-1,140,887,-383,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:19.970,82,7.9,1723,-223,-1,-524,-958,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:20.470,85,7.9,1710,9,-3,-510,79,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:20.970,86,7.9,1745,50,-11,480,1024,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:21.470,91,7.9,1750,14,19,891,253,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:21.970,90,7.9,1734,-29,96,594,-981,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:22.470,86,7.8,1719,-89,-2,-397,-824,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:22.970,88,7.8,1753,-65,18,-552,-142,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:23.470,87,7.8,1772,1,-13,-168,900,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:23.970,85,7.8,1807,-418,437,363,-71,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:24.470,86,7.8,1884,0,1,364,61,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:24.970,75,7.8,1971,138,-7,370,-1,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:25.470,80,7.8,2069,4,2,270,7,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:25.970,85,7.8,2139,-52,64,289,2,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:26.470,81,7.9,2108,-533,497,609,19,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:26.970,87,7.9,1945,-21,-420,375,-58,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:27.470,85,7.9,1912,-510,-1024,-584,226,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:27.970,85,7.9,1776,-800,430,-9,1,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:28.470,89,7.9,1835,-265,-746,450,217,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:28.970,85,7.9,1818,-805,344,963,-637,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:29.470,84,7.9,1789,-162,-785,98,169,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:29.970,91,7.9,1751,-429,171,-603,-572,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:30.470,87,7.9,1747,-65,139,522,-108,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:30.970,89,7.9,1783,-1,-878,818,290,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:31.470,86,7.9,1753,-38,761,-233,-118,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:31.970,82,7.9,1762,-1,175,623,-136,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:32.470,88,7.9,1771,-1,-666,246,202,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:32.970,85,7.9,1792,-1,794,-74,-94,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:33.470,84,7.9,1849,-1,-938,336,250,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:33.970,83,7.9,1791,-2,898,49,-49,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:34.470,87,7.9,1795,3,-916,-87,123,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:34.970,82,7.9,1786,24,847,194,-79,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:35.470,89,7.8,1873,3,-148,-339,1,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:35.970,83,7.8,1850,-656,-74,169,222,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:36.470,86,7.8,1937,30,-332,326,94,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:36.970,83,7.8,1982,-50,-708,734,118,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:37.470,81,7.8,1866,-236,198,802,-401,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:37.970,76,7.8,1854,-64,663,-201,-190,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:38.470,83,7.9,1753,-700,-157,137,441,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:38.970,76,7.9,1872,-707,229,182,-542,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:39.470,90,7.9,1900,-56,-25,322,599,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:39.970,81,7.9,1901,-571,-338,722,621,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:40.470,85,7.9,1822,-1,-142,90,-4,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:40.970,81,7.9,1932,0,-251,-146,-68,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:41.470,81,7.9,1973,-1,-338,-160,0,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:41.970,80,7.9,2004,-255,-764,-369,1,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:42.470,87,7.9,2017,-793,199,164,2,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:42.970,90,7.9,2012,-173,-500,707,505,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:43.470,84,7.9,1894,-975,36,459,-495,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:43.970,83,7.9,1815,-162,-119,401,4,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:44.470,84,7.9,1866,-44,-595,-141,60,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:44.970,94,7.9,1836,37,-694,-2,-10,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:45.470,94,7.9,1867,-109,-220,533,-21,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:45.970,80,7.9,1945,-604,28,543,-107,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:46.470,85,7.9,1996,-453,0,423,0,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:46.970,86,7.9,2042,-170,-26,422,202,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:47.470,79,7.9,2074,-5,12,349,4,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:47.970,78,7.9,2081,-264,-1,333,-6,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:48.470,76,7.9,1989,-4,-5,435,173,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:48.970,73,7.9,1952,-1,10,442,4,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:49.470,80,7.9,1929,-31,-29,454,45,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:49.970,76,7.9,1909,-4,-70,396,20,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:50.470,71,7.9,1886,-2,-34,407,4,1021,204,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:50.970,75,7.9,1748,-1,21,368,2,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:51.470,75,7.9,1920,-832,-31,207,-8,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:51.970,90,7.9,1879,-84,-58,414,-1,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:52.470,80,7.9,1882,-2,-2,454,66,1021,204,-21,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:52.970,88,7.9,1870,29,165,432,193,1021,204,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:53.470,91,7.9,1884,0,-3,416,-70,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
2019-12-06,12:32:53.970,89,7.9,1896,2,21,338,1,1021,204,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.9
