Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Amps(A),RPM(rpm),Cap(@C),FET(@C),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-08,15:31:09.570,87,8.0,795,97.1,2284,46,34,20.47,8,-156,-1024,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:10.080,87,8.0,810,60.3,2341,47,34,20.75,-799,10,-1024,-12,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:10.590,87,8.0,824,74.6,2319,48,35,20.71,-98,162,-823,-16,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:11.110,81,8.0,836,88.7,2279,48,35,20.78,-21,340,-725,-10,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:11.620,80,8.0,852,93.6,2286,48,35,20.45,-10,588,-672,-18,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:12.130,72,8.0,869,103.5,2271,49,35,20.30,2,426,-758,-14,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:12.640,71,8.0,887,103.8,2313,49,35,20.21,-19,-64,-746,-24,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:13.160,78,8.0,899,33.2,2459,50,36,21.45,-23,-276,-648,37,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:13.670,84,8.0,902,1.9,2734,50,36,22.30,-61,4,-387,67,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:14.180,79,8.0,903,9.5,2620,49,36,22.34,-806,99,1024,4,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:14.690,86,8.0,909,72.6,2293,49,36,21.09,-344,-179,242,856,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:15.200,86,7.9,926,105.0,2191,49,36,20.64,-130,18,989,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:15.710,82,7.9,944,107.6,2278,49,36,20.49,-12,-357,1024,-15,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:16.240,83,7.9,954,91.6,2297,49,36,20.76,6,-191,514,110,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:16.780,81,8.0,964,21.5,2458,50,37,21.72,5,374,-549,-61,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:17.300,80,8.0,976,117.6,2227,50,37,20.43,-37,696,-690,-12,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:17.810,74,8.0,997,140.9,2228,50,37,20.00,6,246,-843,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:18.330,73,8.0,1015,41.9,2518,51,37,21.48,6,-142,-6,67,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:18.850,75,8.0,1018,36.4,2364,51,37,21.70,9,124,308,1024,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:19.360,85,8.0,1027,48.1,2370,51,37,21.61,-536,547,-812,-300,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:19.880,91,8.0,1041,102.1,2290,51,38,20.52,-821,-58,-435,273,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:20.400,85,7.9,1050,56.2,2314,51,38,21.46,-208,12,74,935,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:20.910,85,7.9,1061,27.6,2369,51,38,21.35,-154,543,-189,-440,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:21.430,88,7.9,1070,65.3,2303,51,38,21.07,-144,738,-720,-14,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:21.950,88,8.0,1082,84.3,2277,51,38,20.82,61,783,-348,-54,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:22.470,86,8.0,1096,82.8,2267,51,38,20.60,9,789,-402,-59,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:22.990,79,7.9,1116,91.3,2291,51,38,20.61,111,875,17,-30,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:23.510,90,7.9,1135,93.6,2290,52,38,20.37,49,952,-90,-142,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:24.030,91,7.9,1153,98.9,2287,52,38,20.13,69,997,-311,-14,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:24.540,86,7.9,1171,92.7,2315,53,39,20.15,-59,835,-762,-162,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:25.060,95,7.9,1190,118.1,2261,54,39,20.04,-121,517,-804,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:25.580,85,8.0,1209,112.0,2279,54,39,20.04,-36,596,-720,-91,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:26.100,92,8.0,1222,78.7,2315,55,39,20.50,-47,631,-780,-121,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:26.620,91,8.0,1238,96.8,2272,55,39,20.41,-81,741,-751,-41,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:27.130,86,8.0,1256,98.3,2301,56,39,20.37,-25,896,-503,-60,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:27.660,85,8.0,1274,119.0,2281,56,40,20.14,-95,854,-763,-111,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:28.170,87,8.0,1294,107.3,2331,56,40,20.22,-108,726,-744,-135,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:28.690,93,8.0,1310,88.7,2325,57,40,20.28,-96,877,-731,-12,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:29.210,91,8.0,1327,136.8,2270,57,40,19.79,-89,603,-777,-29,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:29.730,94,8.0,1344,112.6,2309,58,40,20.06,-64,565,-771,-163,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:30.250,93,8.0,1364,109.7,2275,59,41,20.08,-92,496,-769,-168,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:30.770,91,8.0,1387,99.5,2315,59,41,20.25,-110,586,-796,-135,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:31.290,94,8.0,1402,92.2,2296,59,41,20.26,-17,164,-691,-98,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:31.810,90,8.0,1423,110.6,2311,59,41,20.11,11,-782,94,50,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:32.330,79,8.0,1442,121.7,2273,60,41,20.03,-1024,16,-747,-182,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:32.860,85,7.9,1455,68.5,2353,60,42,20.64,-263,335,619,68,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:33.410,87,7.9,1470,93.3,2259,60,42,20.29,-43,-54,-41,228,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:33.930,83,7.9,1480,31.7,2423,60,42,21.34,-190,-520,-62,198,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:34.450,80,8.0,1486,74.0,2283,60,42,21.00,-1024,718,-6,-829,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:34.970,89,8.0,1497,42.2,2354,60,42,21.26,-996,104,631,-808,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:35.490,89,8.0,1507,80.8,2235,60,42,20.75,-190,20,164,213,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:36.010,92,8.0,1520,48.6,2353,59,42,21.27,-114,-590,-138,199,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:36.530,86,8.0,1531,66.2,2268,59,42,20.97,-1024,715,90,-794,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:37.050,88,8.0,1540,61.5,2318,59,43,21.32,-252,-314,-75,112,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:37.570,84,8.0,1552,76.7,2200,59,43,20.15,-4,-588,299,117,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:38.090,85,8.0,1567,96.5,2258,59,43,21.10,8,11,105,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:38.610,87,8.0,1574,52.1,2313,59,43,21.38,-22,-531,400,210,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:39.130,88,8.0,1583,71.7,2277,59,43,21.24,-1024,93,-686,-1024,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:39.650,88,8.0,1596,50.1,2304,59,43,21.14,-345,-216,-97,214,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:40.170,93,8.0,1604,30.2,2332,59,43,21.54,10,-546,826,289,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:40.700,88,8.0,1617,94.8,2245,59,43,20.74,-10,-436,65,-60,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:41.220,81,8.0,1628,24.4,2365,59,43,21.51,-25,-321,-6,176,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:41.730,84,8.0,1633,49.5,2312,59,43,21.46,-520,-1024,-1024,50,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:42.250,85,8.0,1649,73.2,2307,59,44,20.87,-810,-10,46,252,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:42.780,89,8.0,1656,46.0,2314,59,44,21.36,-31,-230,27,6,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:43.300,89,8.0,1667,31.4,2324,59,44,21.59,6,-864,691,46,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:43.820,91,8.0,1685,90.4,2277,59,44,20.47,10,10,31,-12,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:44.340,83,8.0,1691,22.4,2375,59,44,21.74,-35,-240,66,51,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:44.860,89,8.0,1696,35.2,2345,59,44,21.68,1,-284,-102,105,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:45.380,99,8.0,1707,139.5,2183,59,44,20.43,-1024,542,-95,-679,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:45.900,81,8.0,1719,38.1,2319,59,44,21.52,-268,-312,30,244,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:46.420,92,8.0,1726,36.1,2325,59,44,21.57,6,-854,754,261,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:46.940,88,8.0,1740,73.2,2269,59,44,21.02,4,-513,99,-245,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:47.460,77,8.0,1751,28.5,2362,59,45,21.62,-38,-4,37,-14,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:47.980,75,8.0,1756,30.0,2330,59,45,21.67,-75,-481,-299,99,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:48.500,88,8.0,1767,140.0,2221,59,45,20.31,-1024,442,133,-394,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:49.020,91,8.0,1779,40.5,2321,59,45,21.49,-310,-289,90,101,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:49.540,91,8.0,1789,47.5,2328,59,45,21.55,-1024,70,892,-154,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:50.070,86,8.0,1803,76.1,2238,59,45,21.01,-241,48,199,82,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,15:31:50.590,76,8.0,1812,18.6,2353,59,45,21.67,-71,215,309,-98,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:51.130,83,8.0,1818,47.8,2221,59,45,21.52,8,90,323,-14,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:51.660,82,8.0,1824,29.1,2185,59,45,21.80,9,52,295,-12,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:52.180,84,8.0,1829,43.7,1976,58,45,21.46,3,-2,204,370,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:52.700,93,8.0,1835,18.9,2011,58,46,21.92,-104,-210,-322,-22,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:53.220,84,8.0,1838,21.5,1987,58,45,21.97,-176,-192,-260,-27,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:53.740,78,8.0,1841,19.1,1955,58,46,22.00,-222,-334,-299,-15,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:54.270,84,8.0,1845,19.4,1891,57,46,22.01,-185,-22,-259,-157,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:54.790,87,8.0,1849,17.7,1849,57,46,22.08,-145,-101,-251,-118,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:55.310,80,8.0,1852,15.1,1829,57,46,22.10,-131,-170,-294,-101,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:55.830,91,8.0,1854,15.9,1803,56,46,22.12,-151,-58,-277,-249,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:56.350,85,8.0,1858,18.3,1795,56,46,22.12,-206,-243,-304,-303,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:56.870,94,8.0,1861,19.4,1770,56,46,22.10,-206,-99,-292,-324,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:57.400,77,8.0,1865,24.1,1754,56,46,22.03,-297,-296,-565,-147,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:57.920,91,8.0,1870,26.2,1772,56,46,22.06,-94,55,-151,-169,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:58.440,91,8.0,1874,25.6,1832,56,46,22.10,-128,8,-301,-162,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:58.960,89,8.0,1878,20.0,1833,56,46,22.13,-215,-91,-215,-250,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:31:59.480,84,8.0,1881,20.9,1821,56,46,22.18,-310,-118,-230,-429,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:00.030,92,8.0,1885,24.1,1776,56,46,22.12,-272,-264,-334,-342,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:00.570,96,8.0,1890,25.6,1733,56,46,22.03,-372,-259,-453,-254,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:01.100,91,8.0,1894,28.2,1773,56,46,22.08,-419,-226,-369,-390,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:01.620,94,7.9,1899,28.2,1782,56,46,22.04,-329,-119,-215,-531,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:02.150,94,7.9,1904,36.7,1770,56,46,21.92,-350,-186,-435,-439,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:02.670,87,7.9,1910,27.3,1819,56,46,22.04,-362,-214,-361,-390,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:03.190,92,7.9,1915,26.7,1801,56,46,22.03,-417,-138,-228,-584,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:03.710,88,8.0,1920,31.1,1798,56,46,22.04,-379,-181,-283,-533,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:04.230,79,7.9,1925,31.7,1775,56,47,21.95,-370,-174,-339,-485,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:04.760,82,7.9,1930,25.0,1816,56,47,22.01,-437,-265,-191,-416,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:05.280,75,7.9,1936,28.8,1806,56,47,22.08,-446,-167,-199,-499,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:05.800,96,7.9,1941,28.2,1801,56,47,22.04,-471,-338,-450,-374,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:06.320,75,8.0,1946,30.8,1782,56,47,22.03,-431,-107,-215,-435,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:06.860,81,7.9,1951,25.9,1815,56,47,22.08,-390,-128,-212,-497,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:07.390,96,7.9,1955,28.5,1800,56,47,22.06,-418,-350,-459,-369,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:07.940,97,7.9,1960,26.2,1800,56,47,22.03,-451,-231,-205,-358,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:08.470,95,8.0,1965,26.2,1798,56,47,22.06,-460,-179,-285,-521,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:08.990,77,8.0,1971,28.8,1775,56,47,21.97,-444,-355,-481,-420,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:09.510,84,8.0,1976,28.8,1801,56,47,21.97,-425,-179,-201,-413,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:10.030,90,8.0,1981,27.6,1817,57,47,22.05,-433,-210,-240,-473,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:10.560,93,8.0,1985,24.1,1798,57,48,22.04,-439,-302,-360,-433,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:11.080,74,8.0,1990,29.4,1784,57,48,22.02,-452,-198,-299,-427,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:11.610,88,8.0,1995,27.6,1814,56,48,22.08,-413,-185,-189,-455,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:12.130,97,8.0,1999,24.7,1818,57,48,22.03,-449,-345,-405,-406,1024,1023,850,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:12.650,94,8.0,2003,36.4,1772,57,48,22.04,-893,-374,-609,-579,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:13.170,91,8.0,2010,44.3,1764,56,48,21.78,-600,-199,-29,502,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:13.700,91,8.0,2016,21.8,1847,57,48,22.04,-509,-105,342,-548,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:14.220,89,8.0,2020,35.2,1771,57,48,22.02,-112,-69,324,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:14.740,97,8.0,2025,25.6,1830,57,48,22.03,8,10,292,-9,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:15.270,94,8.0,2030,23.5,1863,57,48,22.10,81,-84,316,49,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:15.790,94,8.0,2034,22.1,1847,57,48,22.10,57,10,309,-13,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:16.310,96,8.0,2037,22.4,1835,57,49,22.17,28,11,323,46,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:16.840,95,8.0,2041,21.2,1829,56,48,22.14,11,2,376,-6,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:17.360,96,8.0,2044,22.4,1802,56,49,22.15,54,38,323,-9,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:17.880,96,8.0,2048,20.9,1798,56,49,22.17,77,62,294,-50,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:48.500,109,8.1,2056,0.0,0,39,45,22.80,-5,11,-1024,-10,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:49.020,107,8.1,2056,0.0,0,39,45,22.82,9,11,-384,-10,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,15:32:49.540,104,8.1,2056,0.0,41,39,44,22.83,9,26,-318,-12,1024,1023,849,0,0,-1024,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
