Date,Time,RSSI(dB),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-10,09:58:39.110,87,689,21.40,29.8,2888,45,-142,4,455,-26,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.230,87,689,21.40,23.8,2864,45,-131,4,307,-39,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.350,87,690,21.40,24.1,3008,45,-102,4,213,-71,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.470,90,691,21.80,12.6,3008,45,-72,-121,139,-31,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.590,90,692,21.80,12.6,3036,45,-45,-314,19,-9,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.710,90,692,21.90,9.7,3003,45,-30,-265,18,-42,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.830,74,692,21.90,9.7,3003,45,-35,-248,21,-114,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:39.950,74,693,21.90,11.3,2933,45,-36,-230,24,-112,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.070,74,693,21.90,12.0,2886,45,-55,-213,23,-98,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.190,74,693,21.90,11.8,2863,45,-85,-199,22,-113,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.310,90,694,21.90,11.8,2863,45,-134,-182,20,-118,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.430,90,694,21.90,12.1,2853,45,-138,-198,18,-119,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.550,90,695,21.90,12.9,2843,45,-139,-182,17,-165,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.680,90,695,22.00,11.8,2831,45,-110,-218,11,-205,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.790,86,696,21.90,11.8,2831,45,-82,-248,6,-213,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:40.910,86,696,21.90,13.8,2814,45,-55,-265,3,-242,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.030,86,696,21.90,14.6,2817,45,-51,-263,-10,-257,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.160,95,697,21.90,14.6,2817,45,-1,-169,-261,-219,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.270,95,697,21.90,14.1,2814,45,0,-60,-479,-486,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.390,95,697,21.90,16.1,2748,45,-11,0,-536,-823,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.510,95,698,21.70,21.6,2748,45,-35,62,303,-894,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.640,83,700,21.70,21.6,2699,45,-11,78,599,-399,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.760,83,700,21.30,34.9,2733,45,-47,9,448,-1,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:41.880,83,701,21.30,32.7,2774,45,-94,5,250,473,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.010,83,703,21.60,15.8,2774,45,-24,-79,385,1024,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.130,96,704,21.60,15.8,2817,45,1,-62,-389,487,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.260,96,704,21.60,23.1,2746,45,1,-2,-607,-204,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.380,96,704,21.30,33.2,2730,45,1,3,-610,-351,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.510,81,706,21.10,33.2,2730,45,-12,58,-535,-611,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.640,81,708,21.10,37.7,2748,45,2,148,605,-296,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.760,81,708,21.10,38.0,2848,45,2,10,500,472,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:42.880,81,709,21.70,20.3,2810,45,2,6,54,833,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.010,90,711,21.40,20.3,2810,45,0,64,-562,-214,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.130,90,711,21.40,25.8,2785,45,1,123,-254,-687,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.250,90,712,21.30,32.3,2769,45,10,183,617,61,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.370,79,713,21.60,32.3,2769,45,5,6,563,778,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.490,79,715,21.60,24.6,2788,45,43,6,-262,641,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.610,79,715,21.40,31.5,2789,45,-14,41,-509,-479,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.730,79,716,21.40,28.3,2776,45,1,39,166,-778,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.850,80,718,21.40,28.3,2776,45,3,-67,615,353,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:43.970,80,718,21.30,32.6,2816,45,3,-132,-103,847,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.090,80,719,21.50,26.4,2818,45,1,1,-501,-262,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.210,80,720,21.40,26.4,2818,45,2,65,-6,-817,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.330,82,722,21.40,33.2,2772,45,5,28,843,202,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.450,82,722,21.30,34.2,2726,45,38,-64,14,908,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.570,82,723,20.70,51.8,2778,45,-51,-4,-565,-151,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.690,79,725,20.70,51.8,2778,45,154,25,395,-809,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.810,79,725,21.10,37.7,2792,45,0,-36,649,587,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:44.940,79,727,21.20,34.6,2739,45,0,-115,-515,548,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.050,79,728,21.10,34.6,2739,45,-38,17,-453,-709,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.170,81,731,21.10,39.6,2794,45,53,94,774,-42,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.290,81,731,21.20,34.9,2785,45,3,-56,237,827,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.420,81,732,21.30,30.1,2818,45,-144,51,-428,-239,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.530,83,733,21.30,30.1,2818,45,-27,95,468,-687,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.650,83,733,21.30,28.8,2877,45,3,3,834,523,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.780,83,735,21.50,26.0,2706,45,-14,-22,-340,609,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:45.900,83,737,20.70,26.0,2706,45,-118,42,-724,-617,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.020,74,737,20.70,48.5,2791,45,2,20,-18,-953,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.140,74,739,21.10,33.9,2798,45,2,207,269,-203,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.260,74,740,21.20,32.9,2857,45,5,2,800,436,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.380,74,742,21.20,32.9,2857,45,35,-91,22,776,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.500,81,742,21.40,32.9,2740,45,-19,4,-639,-236,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.620,81,744,21.20,34.1,2794,45,2,6,-89,-802,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.740,81,745,21.10,34.1,2794,45,4,13,782,148,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.860,85,745,21.10,35.7,2816,45,29,-86,466,855,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:46.980,85,747,21.20,47.9,2716,45,-21,-83,-492,448,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.100,85,749,20.70,49.2,2716,45,0,4,-381,-677,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.220,85,750,20.70,49.2,2796,45,2,39,589,-248,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.340,67,750,21.00,37.2,2855,46,2,-107,381,757,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.460,67,752,21.30,30.0,2818,46,1,-59,-573,60,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.580,67,754,21.00,30.0,2818,46,-15,12,-450,-712,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.710,67,754,21.00,36.7,2801,46,2,62,673,59,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.830,79,755,21.00,36.8,2825,46,2,-54,482,668,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:47.940,79,757,21.20,36.9,2825,46,-38,1,-554,14,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.060,79,759,21.20,36.9,2819,46,-22,17,-282,-737,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.190,79,759,21.30,29.2,2781,46,4,82,574,67,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.310,79,760,21.10,35.2,2831,46,3,-76,257,703,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.430,79,761,21.30,35.2,2831,46,-52,2,-466,-145,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.550,79,761,21.30,28.8,2842,46,17,5,1,-745,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.670,84,763,21.40,25.9,2813,46,3,3,791,198,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.790,84,764,21.30,30.2,2813,46,2,-60,301,627,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:48.910,84,765,21.30,30.2,2724,46,-28,4,-586,-37,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.030,84,765,21.10,38.1,2788,46,2,4,-113,-697,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.150,88,767,21.10,37.4,2826,46,25,2,699,266,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.270,88,769,21.30,37.4,2826,46,1,-72,-100,818,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.390,88,769,21.30,29.6,2785,46,1,4,-460,-124,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.510,79,770,21.20,32.3,2793,46,1,40,137,-653,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.630,79,772,21.10,33.0,2793,46,42,-14,697,220,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.750,79,774,21.10,33.0,2851,46,1,-51,91,811,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.870,79,774,21.40,26.3,2787,46,-12,4,-533,-367,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:49.990,82,775,21.10,36.0,2796,46,-7,4,-318,-915,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.110,82,776,20.90,36.0,2796,46,5,57,668,76,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.230,82,776,20.90,41.1,2796,46,5,-83,490,708,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.350,82,778,21.20,33.9,2780,46,40,-38,-433,321,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.470,91,780,21.20,33.7,2780,46,37,4,-251,-694,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.590,91,781,21.20,33.7,2801,46,44,157,698,-19,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.710,91,781,21.30,31.1,2832,46,1,6,578,777,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.830,87,783,21.40,31.1,2832,46,10,5,-512,379,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:50.960,87,785,21.00,35.3,2790,46,4,6,-427,-755,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.080,87,785,21.00,39.0,2790,46,76,18,492,-772,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.200,87,786,21.10,34.8,2790,46,25,-58,630,539,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.310,87,788,21.10,39.6,2790,46,6,-80,-387,629,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.440,87,790,21.10,39.6,2830,46,3,3,-480,-482,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.560,87,790,21.40,27.6,2796,46,20,176,496,-608,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.680,87,790,21.20,32.5,2815,46,24,4,754,360,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.800,92,792,21.20,32.5,2815,46,21,4,210,931,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:51.920,92,792,21.40,35.1,2740,46,3,4,-532,-101,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.040,92,794,20.80,44.5,2804,46,2,4,-237,-819,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.160,87,795,20.80,44.5,2804,46,2,120,476,-77,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.280,87,797,21.20,33.7,2815,46,2,-63,465,824,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.400,87,797,21.20,30.2,2798,46,21,4,-542,335,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.520,87,799,21.20,33.0,2774,46,20,6,-553,-698,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.640,85,801,21.20,33.0,2774,46,9,59,133,-731,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.760,85,801,20.90,40.0,2769,46,5,2,702,396,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:52.880,85,802,21.20,33.9,2792,46,3,-63,79,677,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.000,85,804,21.20,33.9,2792,46,2,9,-563,-196,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.120,87,806,21.20,34.3,2827,46,16,66,-108,-694,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.240,87,806,21.20,31.2,2823,46,3,26,757,149,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.360,87,807,21.30,31.0,2823,46,36,-4,640,816,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.480,88,808,21.30,31.0,2776,46,80,0,-469,433,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.600,88,808,20.90,41.3,2788,47,12,18,-538,-583,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.720,88,810,21.00,35.6,2776,47,26,74,392,-654,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.840,88,811,21.10,35.6,2776,47,25,3,683,383,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:53.960,90,813,21.10,36.7,2819,47,93,-35,-70,721,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.080,90,813,21.20,35.9,2822,47,9,26,-532,-262,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.210,90,815,21.30,30.7,2794,47,18,24,-109,-756,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.330,90,816,21.30,30.7,2794,47,12,64,533,-490,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.450,82,816,21.10,34.1,2832,47,41,4,742,398,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.570,82,818,21.30,28.1,2749,47,76,-25,189,737,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.690,82,820,20.80,28.1,2749,47,40,3,-452,-65,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.810,84,820,20.80,45.8,2812,47,35,35,-458,-589,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:54.930,84,822,21.30,29.6,2808,47,30,163,248,-344,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.050,84,823,21.20,33.6,2808,47,3,34,717,74,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.170,84,824,21.20,33.6,2861,47,87,4,722,447,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.290,78,824,21.40,33.4,2761,47,128,-115,80,626,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.410,78,826,20.90,40.9,2865,47,48,-46,-695,146,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.530,78,827,21.30,40.9,2865,47,1,55,-730,-301,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.650,78,827,21.30,26.2,2756,47,-58,80,-617,-531,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.770,84,829,20.90,54.7,2718,47,1,99,367,-453,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:55.890,84,832,20.70,45.4,2890,47,2,3,723,253,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.010,84,833,20.70,45.4,2890,47,2,-7,687,523,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.140,84,833,21.00,29.6,2744,47,93,-60,-292,552,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.260,84,835,20.60,43.2,2854,47,43,-66,-804,149,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.380,84,837,21.20,43.2,2854,47,32,2,-821,-25,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.500,84,838,21.20,25.3,2699,47,2,3,-658,-383,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.620,72,838,20.20,55.8,2770,47,3,52,255,-451,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.740,72,841,20.70,42.7,2770,47,30,2,438,222,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.860,72,843,20.70,42.7,2985,47,46,-89,389,513,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:56.980,82,843,21.30,20.3,2961,47,14,-99,-570,262,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:57.100,82,844,21.40,18.1,2850,47,-51,44,-793,-292,1024,614,156,0,0,0,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:57.220,82,844,20.70,18.1,2850,47,-38,43,-793,-509,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2020-05-10,09:58:57.340,82,846,20.70,38.9,2707,47,30,42,-380,-493,1024,614,156,0,0,-1,544,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
