Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-05,12:41:46.010,77,7.9,618,14,-910,196,118,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:46.510,83,7.9,611,2,-386,-373,-311,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:47.010,83,7.9,633,0,389,-738,-4,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:47.510,86,7.9,614,1,-387,801,-1,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:48.010,85,7.9,614,-79,-523,-226,115,810,-205,-12,-1,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:48.510,89,7.9,600,-47,-35,-37,10,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:49.010,85,7.9,644,-1007,-15,-450,6,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:49.510,91,7.9,631,53,548,-447,-108,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:50.010,79,7.9,566,-2,-31,482,177,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:50.510,84,7.9,621,1,-452,526,-1,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:51.010,86,7.9,645,-1024,490,-488,11,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:51.510,80,7.9,663,-1024,251,-28,-389,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:52.010,86,7.9,678,-332,-88,73,-39,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:52.510,80,7.9,686,-76,-582,674,-188,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:53.010,84,7.9,653,-594,357,590,730,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:53.510,80,7.9,622,-142,-17,442,-1,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:54.010,82,7.9,647,0,-338,-100,-49,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:54.510,83,7.9,657,-84,-349,-32,2,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:55.010,85,7.9,675,-231,-361,23,-303,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:55.510,89,7.9,657,2,28,568,895,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:56.010,89,7.9,632,1,71,870,-150,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:56.510,89,7.9,615,1,1,-53,-873,809,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:57.010,86,7.9,619,-95,2,-794,-93,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:57.510,82,7.9,593,35,3,632,876,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:58.010,87,7.9,599,0,177,842,-33,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:58.510,88,7.9,595,-44,2,-645,-240,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:59.010,86,7.9,594,2,-2,824,623,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:59.510,91,7.9,592,-36,0,-442,-758,810,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:00.010,90,7.9,604,22,-53,-287,812,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:00.510,89,7.9,599,1,148,778,-409,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:01.010,88,7.9,599,129,-108,-492,462,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:01.510,91,7.9,602,21,88,819,-496,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:02.010,93,7.9,598,4,-35,-657,-10,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:02.510,85,7.9,587,36,3,719,162,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:03.010,93,7.9,605,-15,-6,-679,-19,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:03.510,90,7.9,593,-2,28,825,129,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:04.010,90,7.9,594,0,-1,-588,-417,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:04.510,87,7.9,598,75,-29,670,713,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:05.010,89,7.9,606,-138,0,-340,-790,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:05.510,93,7.9,606,2,-36,236,1024,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:06.010,84,7.9,601,-2,2,634,-830,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:06.510,93,7.9,585,32,-115,-311,554,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:07.010,87,7.9,602,0,134,781,6,810,-205,-11,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:07.510,90,7.9,608,-11,-38,-570,-507,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:08.010,88,7.9,611,1,3,702,743,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:08.510,86,7.9,601,-229,1,-343,-775,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:09.010,89,7.9,604,171,-153,26,923,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:09.530,87,7.9,612,-3,111,790,-750,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:10.030,89,7.9,588,3,-10,-663,83,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:10.530,87,7.9,605,1,56,835,19,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:11.030,89,7.9,614,-125,0,-620,-446,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:11.530,90,7.9,603,117,-78,422,840,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:12.030,87,7.9,606,-565,574,-355,-480,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:12.530,83,7.9,598,131,-810,216,130,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:13.030,86,7.9,610,-1,835,153,-83,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:13.530,83,7.9,589,146,-628,-156,94,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:14.030,85,7.9,597,8,138,766,-206,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:14.530,85,7.9,594,-55,309,-652,-42,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:15.030,85,7.9,579,-55,14,71,-59,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:15.530,84,7.9,656,-76,191,220,-191,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:16.030,84,7.9,660,-320,152,409,873,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:16.530,85,7.9,632,-92,-318,692,244,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:17.030,86,7.9,628,-524,-703,-586,92,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:17.530,85,7.9,617,-650,466,-359,43,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:18.030,85,7.9,630,1,126,975,645,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:18.530,83,7.9,602,-249,-133,410,761,809,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:19.030,75,7.9,645,1,-248,-140,-2,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:19.530,77,7.9,685,-99,-197,-128,-95,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:20.030,81,7.9,697,-70,-281,-201,-48,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:20.530,81,7.9,698,-111,-238,-204,-47,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:21.030,84,7.9,690,-77,-165,-70,-174,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:21.530,93,7.9,699,-126,-269,-260,-55,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:22.030,88,7.9,671,-96,-279,-260,-59,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:22.530,85,7.9,667,-82,-248,-185,-10,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:23.030,88,7.9,681,-69,-261,-114,-8,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:23.530,82,7.9,695,-82,-252,-153,2,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:24.030,84,7.9,704,-131,-297,-219,72,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:24.530,80,7.9,695,-96,-269,-270,-1,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:25.030,87,7.9,684,-78,-207,-274,-55,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:25.530,77,7.9,692,-71,-230,-282,-36,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:26.030,81,7.9,691,-106,-301,-384,-7,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:26.530,81,7.9,654,-51,-228,-463,-227,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:27.030,81,7.9,643,-79,-397,-488,72,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:27.530,83,7.9,634,-89,-331,-432,117,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:28.030,83,7.9,659,-74,-213,-325,-67,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:28.530,83,7.9,676,-74,-267,-271,-4,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:29.030,80,7.9,698,-101,-310,-332,-1,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:29.530,77,7.9,680,-75,-235,-322,100,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:30.030,81,7.9,689,-76,-241,-331,-8,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:30.530,88,7.9,689,-62,-283,-334,-72,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:31.030,83,7.9,690,-70,-349,-402,-4,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:31.530,79,7.9,675,-64,-301,-424,84,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:32.030,70,7.9,666,-65,-258,-375,36,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:32.530,74,7.9,676,-74,-290,-338,2,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:33.030,74,7.9,698,-199,-775,213,-2,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:33.530,85,7.9,747,1,-312,-114,-1,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:34.030,85,7.9,722,-921,-50,55,218,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:34.530,72,7.9,704,0,277,711,-95,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:35.030,76,7.9,612,1,678,519,-101,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:35.530,87,7.9,649,-1015,-713,22,96,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:36.030,78,7.9,681,-790,-162,332,282,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:36.530,85,7.9,688,0,-240,59,12,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:37.030,81,7.9,608,-2,58,467,701,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:37.530,82,7.9,596,1,4,976,400,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:38.030,87,7.9,600,-119,104,-142,955,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:38.530,83,7.9,585,-52,-97,-98,557,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:39.030,76,7.9,628,2,-150,602,-505,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:39.530,84,7.9,573,17,1,661,-514,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:40.030,81,7.9,637,-12,103,-193,926,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:40.530,75,7.9,608,2,61,742,795,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:41.030,85,7.9,593,2,70,239,1024,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:41.530,85,7.9,599,-43,1,-246,-872,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:42.030,81,7.9,637,-574,-77,-23,199,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:42.530,83,7.9,652,-82,-194,68,-78,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:43.030,82,7.9,664,-17,163,765,1024,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:43.530,87,7.9,631,-168,-2,-109,430,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:44.030,87,7.9,669,-1024,-290,234,94,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:44.530,78,7.9,630,-993,95,274,-907,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:45.030,91,7.9,630,-75,-89,305,517,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:45.530,75,7.9,611,-329,-504,267,382,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:46.030,83,7.9,616,-4,-235,131,-65,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:46.530,77,7.9,667,0,-412,-184,-58,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:47.030,83,7.9,678,-2,-510,-113,-6,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:47.530,87,7.9,645,1,-174,177,-33,809,-205,-11,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:48.030,79,7.9,662,1,-440,861,43,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:48.530,84,7.9,638,-18,-972,803,-3,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:49.030,76,7.9,621,-1,-231,-107,-75,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:49.530,78,7.9,668,2,-453,-72,-216,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:50.030,84,7.9,646,1,-874,-102,69,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:50.530,85,7.9,600,3,-108,249,-146,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:51.030,82,7.9,668,1,-452,907,7,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:51.530,79,7.9,626,1,-700,1024,209,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:52.030,80,7.9,587,1,-93,5,-98,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:52.530,82,7.9,657,1,-383,-14,-19,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:53.030,86,7.9,654,-67,-322,-571,4,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:53.530,86,7.9,601,1,-130,97,-59,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:54.030,90,7.9,652,-117,-215,399,-41,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:54.530,86,7.9,651,-955,-71,406,698,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:55.030,89,7.9,571,-21,-580,-171,-1,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:55.530,89,7.9,603,-63,-1024,-166,108,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:56.030,90,7.9,586,3,-646,-537,12,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:56.530,82,7.9,606,-1024,-29,493,-4,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:57.030,85,7.9,615,-65,-814,-102,402,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:57.530,84,7.9,550,44,-449,-460,-1,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:58.030,80,7.8,603,2,-13,-410,-1,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:58.530,87,7.8,647,0,-198,920,142,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:59.030,89,7.8,624,3,28,-475,-39,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:42:59.530,88,7.8,588,1,287,-194,-2,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:00.030,85,7.8,609,1,260,158,-33,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:00.530,82,7.8,683,1,-702,613,75,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:01.030,86,7.8,652,1,-498,-260,45,810,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:01.530,91,7.8,611,1,-579,-540,-64,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:02.030,75,7.8,617,1,-477,573,-60,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:02.530,85,7.8,660,-831,2,561,-81,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:03.030,81,7.8,690,-286,-48,298,-66,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:43:03.530,82,7.8,703,-44,-60,278,45,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,13:58:07.830,0,0.0,0,2,4,-1024,-2,811,-205,-12,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:08.330,0,0.0,0,2,4,-1024,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:08.830,0,0.0,0,2,4,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:09.330,0,0.0,0,2,4,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:09.830,0,0.0,0,2,4,-1024,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:10.330,0,0.0,0,2,4,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:10.830,0,0.0,0,2,4,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:11.330,0,0.0,0,2,4,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:11.830,0,0.0,0,2,3,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:12.330,0,0.0,0,2,4,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:12.830,0,0.0,0,2,3,-1024,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:13.330,0,0.0,0,2,4,-1024,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:13.830,0,0.0,0,2,3,-1024,-2,811,-205,-12,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,13:58:14.330,0,0.0,0,2,4,-1024,-2,811,-205,-11,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
