Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),RPM(rpm),Tmp1(@C),Tmp2(@C),RB1C(mAh),RB2C(mAh),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-01,00:59:17.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:17.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:18.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:18.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:19.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:19.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:20.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:20.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:21.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:21.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:22.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:22.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:23.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:23.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:24.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:24.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:25.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:25.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:26.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:26.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:27.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:27.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:28.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:28.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:29.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:29.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:30.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:30.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:31.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:31.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:32.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:32.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:33.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:33.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:34.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:34.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:35.230,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:35.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:36.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:36.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:37.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:37.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:38.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:38.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:39.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:39.730,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:40.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:40.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:41.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:41.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:42.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:42.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:43.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:43.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:44.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:44.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:45.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:45.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:46.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:46.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:47.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:47.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:48.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:48.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:49.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:49.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:50.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:50.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:51.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:51.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:52.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:52.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:53.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:53.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:54.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:54.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:55.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:55.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:56.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:56.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:57.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:57.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:58.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:58.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:59.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,00:59:59.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:00.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:00.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:01.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:01.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:02.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:02.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:03.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:03.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:04.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:04.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:05.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:05.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:06.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:06.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:07.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:07.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:08.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:08.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:09.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:09.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:10.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:10.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:11.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:11.730,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:12.230,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:12.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:13.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:13.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:14.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:14.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:15.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:15.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:16.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:16.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:17.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:17.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:18.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:18.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:19.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:19.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:20.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:20.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:21.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:21.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:22.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:22.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:23.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:23.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:24.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:24.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:25.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:25.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:26.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
