Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-06,18:26:53.200,86,21.50,12.0,2536,80,8,-127,-106,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:53.700,84,21.50,11.1,2444,-935,400,-26,1024,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:54.200,81,21.30,19.6,2446,-474,-152,-290,285,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:54.700,77,21.40,13.8,2495,6,-119,248,-8,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:55.250,84,21.40,15.2,2469,6,-26,152,-8,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:55.800,85,21.40,13.6,2541,22,-350,0,-47,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:56.300,81,21.00,26.4,2442,10,-463,802,-71,1024,204,-324,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:56.800,83,21.30,15.7,2484,-808,-541,-514,-852,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:57.350,78,21.10,20.7,2411,-583,-78,-487,775,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:57.850,76,21.30,16.0,2582,-47,-454,31,-10,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:58.350,76,21.40,14.0,2540,6,-126,86,175,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:58.900,78,21.40,14.1,2581,6,-67,59,-43,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:59.400,75,21.50,12.0,2544,-880,353,650,1024,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:26:59.950,77,21.20,18.8,2443,-490,-167,-183,392,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:00.450,82,21.30,15.7,2496,6,6,188,-9,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:00.950,82,21.30,15.0,2558,8,-55,-116,-10,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:01.500,79,21.40,12.6,2606,-634,183,957,1024,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:02.000,80,21.10,23.3,2433,-628,-2,-307,216,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:02.550,82,21.40,13.1,2591,-16,-339,36,33,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:03.080,80,21.40,12.6,2563,-2,-226,171,185,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:03.590,83,21.30,15.0,2345,-763,220,-26,1024,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:04.090,81,21.30,16.2,2508,-437,-226,-164,253,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:04.590,74,21.40,12.6,2565,-246,-379,156,228,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:27:05.090,80,21.20,17.5,2449,-813,605,393,-642,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:28:21.360,94,24.70,0.4,0,5,6,-1024,-6,1024,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:28:22.630,96,24.70,1.2,65,5,6,-1024,-6,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:28:23.150,95,24.70,1.2,157,5,6,-1024,-6,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:28:23.680,95,24.70,1.5,303,5,6,-1024,-6,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:28:24.200,95,24.70,1.7,423,5,6,-1024,-4,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:28:24.720,92,24.70,2.1,517,5,6,-1024,-4,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:45.590,89,24.70,0.3,0,5,6,-1024,-6,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:46.100,88,24.70,0.4,0,5,6,-162,-6,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:46.620,88,24.70,0.9,28,5,8,-162,-6,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:47.130,93,24.60,1.4,109,5,6,-69,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:47.650,96,24.60,1.4,290,6,11,-50,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:48.170,92,24.60,1.7,441,6,8,-32,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:48.700,92,24.60,1.9,581,5,32,6,-8,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:49.220,89,24.60,2.5,736,1,38,14,-8,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:49.740,90,24.60,2.9,871,5,8,18,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:50.250,88,24.50,3.2,1015,5,8,27,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:50.780,89,24.50,3.6,1126,5,5,28,-8,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:51.300,88,24.50,4.0,1243,4,9,81,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:51.820,88,24.40,5.9,1411,-27,6,105,7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:52.350,88,24.30,7.4,1595,-25,1,221,-6,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:52.870,86,24.30,8.2,1724,-43,-67,289,34,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:53.390,88,24.20,9.6,1826,-56,-44,256,25,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:53.920,86,24.00,10.7,1948,-15,19,131,-47,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:54.440,82,24.00,11.6,2125,-130,38,213,-78,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:54.970,84,23.90,12.1,2282,-205,86,147,-9,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:55.500,86,23.90,12.8,2407,-144,6,133,83,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:56.020,89,23.90,12.8,2477,2,74,103,110,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:56.550,86,23.90,11.8,2504,-43,3,163,-174,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:57.080,86,23.90,12.0,2501,-320,-35,104,11,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:57.600,82,23.90,11.3,2547,-942,5,110,-8,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:58.130,86,23.90,10.9,2508,-1024,-6,-25,-9,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:58.660,81,24.00,10.0,2519,-1024,-5,-18,-70,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:59.180,88,23.90,11.7,2513,-1024,6,240,-44,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:31:59.710,84,23.80,12.7,2449,-1007,6,-17,-106,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:00.240,83,23.80,13.1,2485,-72,32,164,56,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:00.770,86,23.80,12.9,2485,-23,4,144,38,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:01.290,85,23.80,12.6,2502,5,-11,107,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:01.820,87,23.60,11.6,2526,5,0,103,-111,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:02.350,86,23.60,11.7,2505,4,-42,94,-9,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:02.880,84,23.60,11.2,2524,5,6,160,-26,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:03.400,86,23.60,11.8,2493,5,-6,96,-32,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:03.930,83,23.60,11.3,2508,5,12,115,41,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:04.460,84,23.60,11.2,2504,5,-31,99,11,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:04.990,82,23.50,13.7,2295,5,107,119,740,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:05.510,87,23.30,16.7,2451,4,26,-202,421,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:06.040,85,23.40,14.0,2480,5,55,-309,176,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:06.570,85,23.50,12.7,2568,33,9,-497,-87,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:07.100,83,23.40,13.8,2468,11,-69,-342,-181,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:07.630,84,23.40,12.8,2543,5,51,-508,819,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:08.150,88,23.30,16.2,2470,4,27,43,663,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:08.690,78,23.10,19.5,2419,5,72,507,778,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:09.210,82,22.80,23.7,2446,5,33,-141,570,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:09.740,79,23.30,15.4,2604,5,237,-306,0,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:10.270,80,23.40,13.2,2650,1,156,-388,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:10.800,81,23.40,13.2,2499,-1,-621,-328,77,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:11.320,77,23.20,15.6,2381,5,-526,-144,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:11.850,84,23.20,17.2,2559,3,-30,431,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:12.380,87,23.20,16.4,2547,-69,-50,-35,95,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:12.910,82,23.30,13.1,2617,-1018,40,171,-83,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:13.440,77,23.40,12.1,2297,-855,62,205,-81,1024,204,-323,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:13.970,78,23.20,15.7,2561,-402,-79,-318,-151,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:14.490,85,23.30,13.0,2638,-18,6,78,-125,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:15.030,84,23.40,12.1,2624,3,6,122,-180,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:15.550,86,21.70,43.9,2202,5,9,114,119,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:16.080,84,23.20,15.1,2582,-28,-96,-95,199,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:16.610,82,23.30,12.4,2706,-15,29,59,-171,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:17.140,83,23.40,12.1,2681,-1,110,-52,-274,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:17.680,86,23.40,11.2,2673,3,31,59,-65,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:18.210,88,23.40,11.5,2318,5,23,815,-84,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:18.740,74,22.10,36.1,2330,5,-70,74,72,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:19.270,80,23.20,14.9,2632,-78,-220,-609,70,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:19.810,79,23.30,13.2,2667,-15,28,54,-87,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:20.340,84,23.40,12.6,2629,-311,532,211,181,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:20.870,80,23.00,20.5,2361,-205,-167,457,19,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:21.410,79,23.10,17.5,2573,-69,-338,-263,200,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:21.940,80,23.10,14.4,2500,-933,231,-555,-879,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:22.480,76,22.90,17.8,2559,-813,-194,-387,100,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:23.010,80,23.00,13.5,2653,-195,406,406,73,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:23.540,84,22.60,23.1,2350,-212,-126,714,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:24.080,84,22.60,22.2,2560,-47,-460,-237,112,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:24.610,81,22.90,16.0,2523,-245,-462,-435,-515,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:25.140,83,22.70,19.6,2355,-5,-51,-509,596,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:25.670,83,22.60,21.6,2393,4,-109,-599,446,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:26.210,86,22.40,26.7,2454,5,-152,-382,746,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:26.740,85,22.10,28.8,2490,9,-223,-562,635,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:27.270,84,22.30,30.2,2498,5,5,-265,761,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:27.800,84,22.10,28.4,2458,27,-13,571,915,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:28.300,84,22.20,29.6,2489,5,-25,174,-987,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:28.810,76,21.80,35.6,2557,-85,5,-779,-624,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:29.360,83,22.00,31.8,2503,-108,6,-813,-227,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:29.890,83,22.10,24.1,2551,-109,287,308,-375,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:30.430,76,22.40,20.6,2500,0,671,-145,-221,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:30.960,78,22.60,18.6,2596,-10,374,-397,-371,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:31.490,79,22.70,16.0,2635,-879,135,-625,955,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:32.030,80,22.50,19.3,2583,-527,12,-375,-225,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:32.570,81,22.80,14.6,2675,3,332,-79,92,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:33.100,84,22.90,13.3,2690,0,161,96,117,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:33.630,83,22.90,13.5,2679,3,177,182,106,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:34.160,85,22.80,13.8,2484,-116,20,363,730,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:34.700,81,22.90,13.7,2545,-78,-202,-255,37,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:35.240,79,23.00,12.7,2648,-125,-231,-301,-24,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:35.770,78,23.00,12.4,2580,-163,-220,-508,61,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:36.300,77,23.00,14.5,2467,-124,-355,-493,-6,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:36.840,84,22.90,16.5,2350,-171,211,-415,-313,1024,204,-323,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:37.380,79,23.00,14.6,2621,-90,207,379,52,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:37.910,80,23.00,14.5,2543,-69,342,171,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:38.450,85,22.90,17.7,2387,-110,327,451,-279,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:38.980,85,22.60,23.9,2377,-144,-1,196,617,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:39.520,80,23.00,15.0,2694,-82,-162,-141,48,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:40.050,71,23.10,12.7,2723,-131,-277,-428,168,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:40.590,74,23.00,13.7,2562,-317,-453,-532,40,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:41.120,80,22.70,20.6,2398,-657,44,-526,130,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:41.660,79,23.00,14.1,2675,-332,-506,24,185,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:42.200,80,22.70,21.0,2421,-403,101,322,737,1024,204,-323,-1,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:42.730,77,22.80,21.7,2440,-18,-501,-183,-2,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:43.270,80,22.90,16.4,2426,-874,51,-328,-923,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:43.800,80,22.70,18.7,2558,-365,-142,-246,302,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:44.340,78,22.70,15.2,2623,-798,88,237,-518,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:44.890,79,22.50,22.2,2497,-326,-314,-69,266,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:45.390,76,22.60,16.2,2604,-121,-413,-207,-39,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:45.930,76,22.70,14.4,2626,-532,156,-801,-963,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:46.470,82,22.50,18.9,2508,-479,-200,-215,414,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:47.000,79,22.70,14.3,2589,3,-354,383,-6,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:47.540,76,22.50,19.0,2416,2,11,-87,975,1024,204,-323,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:48.070,84,22.60,17.7,2601,6,12,-277,362,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:48.610,84,22.70,13.4,2637,5,-91,-472,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:49.140,87,22.80,14.1,2578,4,69,-387,1024,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:49.680,84,22.60,17.5,2483,-28,-39,-108,356,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:50.220,80,22.70,14.6,2421,5,6,274,86,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:50.750,80,22.50,20.5,2388,43,20,-9,572,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:51.290,81,22.60,17.9,2471,36,103,-570,-15,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:51.820,84,22.50,20.6,2457,-29,598,-162,-9,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:52.360,84,22.60,21.7,2442,4,360,271,-7,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:52.900,77,22.40,25.1,2470,6,496,-12,-10,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:53.430,80,22.60,17.0,2598,5,224,-322,76,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,19:32:53.970,83,22.70,13.7,2686,36,279,-349,-90,1024,204,-323,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
