Date,Time,RSSI(dB),RxBt(V),RPM(rpm),FET(@C),Amps(A),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-07,12:03:39.790,84,8.0,2502,67,92.4,1109,21.45,-95,545,-757,-14,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:40.320,87,8.0,2474,67,104.7,1125,21.21,3,723,298,-245,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:40.850,85,8.0,2496,68,115.5,1142,21.19,19,13,795,-129,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:41.370,87,8.0,2471,68,113.5,1160,20.94,33,-616,791,67,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:41.870,86,8.0,2468,68,106.5,1178,20.88,48,-806,687,76,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:42.410,85,8.0,2461,69,101.2,1194,21.05,-4,-181,-617,20,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:42.940,87,8.0,2416,69,104.1,1211,21.02,-169,549,-766,-99,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:43.460,87,8.0,2515,70,94.8,1233,21.09,1,828,-271,-50,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:43.990,81,7.9,2524,70,93.0,1250,21.02,1,522,568,-164,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:44.520,77,8.0,2479,70,93.6,1267,20.89,113,-563,831,16,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:45.050,81,8.0,2513,70,96.8,1285,21.01,-937,4,-219,-1,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:45.570,83,8.0,2607,71,57.1,1296,21.57,-761,81,-84,-4,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:46.100,88,8.0,2386,70,129.8,1310,20.64,-921,-308,45,267,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:46.630,84,8.0,2571,71,43.7,1322,21.73,-335,469,-850,-213,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:47.160,78,8.0,2592,71,62.1,1344,21.25,1,-431,485,154,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:47.680,79,8.0,2373,71,122.5,1359,20.91,-476,-85,-80,-1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:48.210,81,8.0,2635,71,54.5,1370,21.63,-1024,38,-184,-191,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:48.740,82,8.0,2392,71,123.4,1380,21.01,-204,0,-2,930,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:49.270,79,8.0,2613,70,55.9,1396,21.49,-92,-414,-298,-47,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:49.790,83,8.1,2572,70,52.4,1404,21.65,-576,4,-786,-509,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:50.330,80,8.0,2528,70,96.5,1418,21.06,-905,4,-475,-1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:50.850,80,8.0,2697,70,17.7,1428,22.05,-333,404,3,-66,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:51.380,75,8.0,2572,70,30.2,1431,22.03,-29,237,406,3,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:51.910,81,8.0,2519,69,38.7,1437,21.93,-70,221,385,46,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:52.440,82,8.0,2512,69,40.5,1444,21.94,-16,158,472,252,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:52.970,79,8.0,2424,68,92.7,1452,21.39,-67,-202,765,174,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:53.490,87,8.1,2601,68,15.9,1462,22.18,-119,-54,-459,20,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:54.030,80,8.0,2475,68,52.7,1466,21.89,-156,-265,-536,57,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:54.550,74,8.0,2526,67,39.0,1479,21.85,-175,-739,-206,-39,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:55.080,85,8.0,2358,67,138.9,1493,20.90,-182,119,-636,-185,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:55.610,81,8.0,2591,67,33.7,1506,21.96,-125,709,345,-1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:56.140,83,8.0,2547,68,50.1,1517,21.74,-8,-138,272,391,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:56.670,68,8.1,2380,68,105.9,1523,21.71,-278,-269,-615,-231,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:57.190,70,8.0,2506,68,77.0,1541,21.30,-226,1013,698,4,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:57.720,74,8.0,2522,68,83.4,1554,21.23,-10,-226,-41,243,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:58.270,72,8.0,2437,68,93.9,1567,21.19,-98,365,-226,-643,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:58.810,76,8.0,2459,68,60.6,1580,21.30,-132,-525,-543,-121,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:59.360,69,8.0,2501,68,44.8,1592,21.73,-300,56,141,1024,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:59.890,74,8.0,2554,68,29.4,1602,21.86,-1024,594,-116,-925,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:00.420,75,8.0,2563,68,29.7,1610,21.88,-966,3,-65,-43,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:00.940,79,8.0,2493,68,53.6,1617,21.75,-123,388,149,-101,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:01.470,76,8.0,2518,68,26.2,1622,21.55,0,492,317,-2,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:02.000,75,8.0,2430,67,65.0,1634,21.08,0,261,51,672,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:02.530,69,8.0,2445,67,94.8,1648,21.16,1,70,-149,1004,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:03.060,76,8.0,2586,68,23.5,1661,21.85,-30,-489,64,194,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:03.590,75,8.0,2470,68,86.0,1668,21.23,-1,-586,474,40,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:04.120,71,8.1,2491,68,85.1,1683,21.09,0,-279,-206,-1011,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:04.650,71,8.1,2451,68,96.0,1697,21.03,-663,210,-7,-497,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:05.180,75,8.0,2587,68,27.3,1705,21.97,-718,469,146,-401,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:05.710,75,8.0,2498,68,55.4,1710,21.60,-98,486,435,-114,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:06.240,76,8.0,2491,68,62.1,1720,21.52,-44,-13,123,291,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:06.770,76,8.0,2537,67,28.5,1726,22.00,-78,-116,-106,51,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:07.300,62,8.0,2514,67,27.6,1731,21.95,-110,-194,-325,0,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:07.840,81,8.1,2491,67,45.7,1740,21.74,-90,-235,-320,-160,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:08.360,79,8.1,2499,67,50.1,1747,21.77,-101,-279,-380,-39,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:08.890,87,8.0,2475,66,58.6,1757,21.61,-69,-240,-452,-48,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:09.420,80,8.0,2466,66,71.7,1768,21.41,-111,-375,-538,49,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:09.950,70,8.0,2494,66,77.0,1783,21.38,-14,-295,-428,-140,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:10.480,74,8.0,2488,67,70.3,1795,21.42,-81,-351,-482,149,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:11.010,77,8.0,2501,67,71.1,1812,21.30,-92,-383,-460,-1,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:11.540,74,8.0,2494,67,79.0,1820,21.29,-77,-291,-485,50,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:12.080,68,8.0,2500,67,71.4,1838,21.31,-36,-168,-388,0,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:12.610,86,8.1,2522,67,56.5,1848,21.50,-121,-322,-428,15,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:13.140,73,8.1,2503,67,67.0,1857,21.38,-56,-301,-398,-45,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:13.670,72,8.1,2503,67,62.4,1868,21.40,-83,-320,-424,0,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:14.200,74,8.1,2493,67,62.4,1883,21.34,-78,-307,-415,-1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:14.730,70,8.0,2497,67,66.7,1894,21.30,-79,-293,-404,42,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:15.260,64,8.0,2504,67,60.9,1905,21.38,-77,-291,-348,-94,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:15.790,64,8.0,2512,67,49.8,1914,21.52,-72,-300,-343,58,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:16.320,73,8.0,2510,67,44.3,1923,21.57,-83,-118,-542,-390,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:16.850,84,8.0,2539,67,57.4,1934,21.31,-108,133,278,-1,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:17.380,77,8.0,2556,66,16.5,1938,21.94,-88,200,271,0,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:17.920,73,8.0,2510,66,30.5,1943,21.88,-51,240,154,-1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:18.450,72,8.0,2517,66,27.3,1947,21.92,-131,248,271,1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:18.980,67,8.0,2505,65,32.0,1952,21.84,-91,302,295,4,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:19.510,86,8.0,2488,65,39.3,1958,21.81,-83,217,342,4,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:20.010,76,8.1,2498,65,37.0,1964,21.83,-186,184,416,218,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:20.560,84,8.1,2514,64,30.2,1969,21.85,-165,-309,175,-162,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:21.090,81,8.1,2501,64,25.6,1973,22.00,-91,-257,-96,-88,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:21.620,81,8.1,2492,64,32.3,1981,21.85,-224,-433,-118,-204,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:22.160,78,8.1,2325,63,100.6,1992,20.81,-706,382,-124,1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:04:22.710,77,8.0,2510,63,22.9,2002,21.94,-176,-304,145,219,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:23.250,70,8.0,2378,63,47.5,2006,21.76,0,-359,168,13,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:23.790,74,8.0,2312,63,34.9,2013,21.89,-1,-717,146,-72,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:24.320,68,8.1,2268,63,22.4,2018,22.03,1,-117,114,-4,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:24.850,80,8.1,2180,63,23.5,2022,21.89,0,-157,-393,-1,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:25.390,82,8.0,2026,63,34.9,2028,21.86,0,-840,-251,14,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:25.920,87,8.0,2133,63,21.5,2034,22.01,-770,324,43,-267,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:26.450,82,8.0,2106,63,18.9,2038,22.03,-183,8,189,385,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:26.950,75,8.1,1991,63,22.9,2042,21.99,0,94,505,379,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:27.500,75,8.1,1957,63,57.7,2052,21.67,0,4,-95,546,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:28.030,89,8.1,1994,63,34.9,2058,21.91,-67,23,-311,857,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:28.570,83,8.1,2035,63,29.7,2064,21.94,0,73,340,894,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:29.100,84,8.1,1997,64,39.0,2071,21.80,0,85,404,1024,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:29.630,86,8.1,2016,64,37.5,2080,21.71,0,102,77,1005,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:30.170,81,8.1,2011,64,46.6,2087,21.74,-964,-490,-461,2,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:30.700,81,8.0,2025,65,24.1,2096,21.88,-152,433,-3,-94,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:31.230,79,8.0,2061,65,27.0,2101,21.97,-708,2,168,383,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:31.760,74,8.0,2001,65,28.8,2105,21.90,-792,-2,554,-285,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:32.290,74,8.0,1943,65,47.2,2110,21.73,-450,52,169,1024,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:32.830,85,8.0,2047,65,27.6,2118,21.91,-257,-338,-141,0,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:33.360,77,8.0,2021,65,24.1,2124,21.98,-175,-151,-393,-78,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:33.890,84,8.0,1987,65,25.3,2129,21.96,-688,638,-366,6,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:34.420,82,8.1,2019,65,27.0,2135,21.97,-358,-281,-80,261,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:34.960,76,8.1,2082,65,22.9,2139,22.04,-426,-117,409,-357,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:35.490,85,8.1,1984,65,22.7,2142,22.01,-405,570,104,437,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:36.020,79,8.1,2004,65,25.6,2147,21.99,-231,-285,-129,177,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:36.550,83,8.1,1994,64,22.9,2153,21.98,-260,-371,-290,-44,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:37.090,86,8.1,1980,64,34.3,2158,21.94,-617,510,-278,-101,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:37.620,87,8.1,1995,64,27.0,2163,22.00,-465,-78,9,347,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:38.160,85,8.1,2089,64,20.0,2166,22.06,-479,-268,378,-197,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:38.690,86,8.1,2034,64,18.3,2169,22.06,-436,453,421,-6,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:39.220,80,8.1,1948,64,35.5,2173,21.89,-241,-21,233,286,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:39.750,84,8.1,2023,64,23.8,2179,22.03,-193,-526,-196,270,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:40.290,84,8.1,1940,64,44.6,2184,21.83,-318,-485,-364,3,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:40.820,83,8.0,1963,64,35.5,2191,21.89,-506,130,-227,-366,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:41.350,84,8.0,2034,64,25.0,2196,22.01,-182,279,150,201,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:41.890,77,8.0,2008,64,21.8,2199,22.03,-28,247,566,84,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:42.420,83,8.0,1957,64,43.4,2205,21.80,-286,-43,337,676,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:42.950,84,8.1,2016,64,23.5,2212,21.96,-191,-439,-145,10,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:43.480,78,8.1,1990,64,29.1,2216,21.95,-312,-337,-298,-82,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:44.020,86,8.1,1968,64,44.3,2222,21.77,-591,507,-397,1,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:44.550,85,8.1,2027,64,25.3,2228,21.94,-343,-320,-101,140,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:45.080,81,8.1,2058,64,19.1,2232,22.03,-155,-179,491,2,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:45.620,77,8.1,1973,64,31.1,2238,21.94,-351,74,514,584,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:46.160,80,8.1,1987,64,30.0,2243,21.96,-193,-268,-323,200,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:46.690,76,8.0,1975,64,37.0,2249,21.75,-570,234,-420,488,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:47.220,86,8.0,2030,64,27.0,2254,21.94,-416,-148,522,136,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:47.760,84,8.0,1938,64,50.4,2260,21.60,-382,-97,563,651,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:48.290,84,8.0,2026,65,27.6,2267,21.91,-518,3,-761,1,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:48.830,81,8.0,1967,65,68.8,2279,21.39,-460,-397,-146,304,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:49.360,79,8.0,2015,65,26.7,2284,21.63,-411,29,795,630,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:49.900,81,8.0,2048,66,25.6,2292,21.89,-596,355,-829,304,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:50.430,86,8.0,2041,66,29.4,2301,21.76,-533,-199,240,-3,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:50.970,71,8.0,2111,66,24.1,2304,21.96,-396,307,308,-1,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:51.500,79,8.1,2053,66,19.7,2309,21.94,-184,351,333,180,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:52.040,85,8.1,1959,65,30.0,2314,21.90,-121,627,714,4,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:52.570,80,8.0,1950,66,63.8,2324,21.57,-45,792,-543,-127,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:53.100,83,8.0,1980,66,47.2,2333,21.52,-410,563,-256,-388,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:53.640,86,8.0,2005,67,33.7,2339,21.80,-345,311,566,670,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:54.180,78,8.0,2089,67,21.2,2345,21.86,-128,-479,-239,51,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:54.710,81,8.0,1979,67,34.9,2350,21.82,-108,-47,-256,-78,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:55.250,66,8.0,2031,67,26.2,2355,21.90,0,-173,-102,-32,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:04:55.780,77,8.0,2081,67,21.2,2358,21.94,-88,-220,-120,-29,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
